2.998806	0.220528
30.323206	15.844528
23.792806	29.414528
-4.748594	12.996528
2.998806	0.220528
11.149906	18.121528
-3.120794	9.912528
12.777706	15.037528
-1.492994	6.828528
1.380606	2.756528
15.301006	10.696528
14.405506	11.953528
0.134806	3.744528
18.39721694	9.025287575
20.73791694	10.36928757
13.59911694	23.54228757
11.25831694	22.19828757
6.783106	19.744528
2.529706	17.311528
5.012206	12.971528
9.265606	15.404528
20.072206	18.822528
13.127906	14.850528
14.071306	13.201528
21.015606	17.173528
6.53023	3.970426
